Time,X,Y,Z
637530062031630390, -0.1041128, 43.14717, -8.025042
637530062031656960, 0.2298542, 42.86177, -8.110358
637530062031660670, 0.04966733, 43.53231, -7.928999
637530062031663220, 0.139637, 43.57025, -7.927299
637530062031665480, -0.04977769, 42.75351, -7.724994
637530062031668080, 0.291234, 43.21035, -7.918399
637530062031670100, -0.08079736, 43.06554, -7.437119
637530062031672360, 0.1585029, 43.26516, -7.727093
637530062031674550, 0.1726745, 43.48305, -7.729842
637530062031677770, 0.139637, 43.57025, -7.927299
637530062031681220, 0.5301213, 43.6362, -7.625425
637530062031684010, 0.03063518, 43.3172, -7.731018
637530062031686400, -0.3669752, 43.77561, -8.13823
637530062031688830, -0.2013747, 43.1134, -7.733893
637530062031691960, -0.8500261, 43.15292, -7.946001
637530062031695460, 0.0616558, 43.00517, -8.018891
637530062031698880, 0.09242785, 43.43955, -8.122006
637530062031702240, 0.2318711, 43.08661, -7.625027
637530062031706220, 0.07113118, 43.74603, -8.224597
637530062031710440, -0.09237197, 43.36646, -7.930174
637530062031716570, 0.2699364, 43.51682, -8.020989
637530062031719770, 0.3574753, 43.55615, -7.921673
637530062031722580, 0.1420677, 43.56886, -8.024915
637530062031724970, 0.2537479, 43.0741, -8.503572
637530062031727060, 0.111461, 43.65466, -8.319987
637530062031729080, -0.01171243, 43.18372, -8.120957
637530062031731160, 0.0474842, 42.78728, -8.016142
637530062031733790, 0.1064342, 43.13725, -7.726568
637530062031737400, 0.1323447, 43.57442, -7.63445
637530062031740060, 0.2794932, 42.99107, -8.013267
637530062031742540, -0.0520422, 43.27509, -8.025566
637530062031746650, 0.1181731, 43.35653, -7.631701
637530062031751960, -0.1940825, 43.10923, -8.026741
637530062031757510, 0.2105735, 43.39308, -7.727617
637530062031761220, 0.1112957, 43.13447, -7.9218
637530062031765350, 0.2223143, 43.61235, -7.632751
637530062031768960, 0.1491947, 43.0445, -7.919575
637530062031773810, 0.1137264, 43.13308, -8.019416
637530062031776730, 0.1088649, 43.13586, -7.824183
637530062031779050, 0.0899971, 43.44094, -8.02439
637530062031781170, -0.1444426, 43.23854, -7.92965
637530062031783220, 0.1491947, 43.0445, -7.919575
637530062031785290, 0.09728935, 43.43677, -8.317238
637530062031787320, 0.01201594, 42.87586, -8.115983
637530062031789340, 0.2888032, 43.21174, -7.820783
637530062031791360, -0.1420118, 43.23715, -8.027266
637530062031793380, 0.1206039, 43.35514, -7.729317
637530062031795390, -0.00928168, 43.18233, -8.218574
637530062031797390, 0.1254654, 43.35236, -7.924549
637530062031799410, 0.01444669, 42.87447, -8.213599
637530062031801470, 2.841651E-05, 43.403, -8.026091
637530062031804070, -0.0378706, 43.49298, -8.028315
637530062031808040, 0.2036951, 43.17102, -8.017715
637530062031812400, 0.07784334, 43.44789, -7.53631
637530062031817630, -0.1420118, 43.23715, -8.027266
637530062031822570, 0.1870937, 42.95452, -7.91735
637530062031826410, 0.1540562, 43.04172, -8.114807
637530062031829540, -0.08507971, 43.36229, -8.223022
637530062031832760, 0.1657951, 43.26099, -8.01994
637530062031835740, -0.09480272, 43.36784, -7.832558
637530062031839040, -0.01414318, 43.18511, -8.023341
637530062031841550, -0.1847724, 43.32991, -7.834258
637530062031843660, -0.0471807, 43.27231, -8.220798
637530062031845720, -0.2106829, 42.89274, -7.926376
637530062031847740, -0.3268117, 43.16405, -7.835434
637530062031849920, -0.1065436, 43.14857, -7.927425
637530062031851940, 0.2012644, 43.17241, -7.9201
637530062032756060, 0.2174528, 43.61513, -7.437518
637530062032759810, 2.841651E-05, 43.403, -8.026091
637530062032762550, 0.08027409, 43.4465, -7.633926
637530062032764680, 0.2839417, 43.21452, -7.625551
637530062032766770, -0.1634747, 43.02343, -7.731668
637530062033392780, 0.1516254, 43.04311, -8.017191
637530062033394710, 0.0519328, 43.01073, -7.628427
637530062033396590, -0.05690371, 43.27787, -7.830333
637530062059834570, -0.2202406, 43.41849, -7.934099
637530062059836990, -0.05405909, 43.05025, -8.510897
637530062059839140, 0.4191026, 43.15831, -7.914474
637530062059841180, -0.2275329, 43.42266, -7.641251
637530062059843160, -0.002402335, 43.4044, -7.928474
637530062059845040, 0.2509032, 43.30171, -7.823008
637530062059846830, 0.2440249, 43.07965, -8.113108
637530062059848710, 0.2130042, 43.39169, -7.825233
637530062059850710, -0.01414318, 43.18511, -8.023341
637530062059852580, -0.0471807, 43.27231, -8.220798
637530062059854570, -0.3268117, 43.16405, -7.835434
637530062059856610, 0.1090302, 43.65606, -8.222372
637530062059858680, -0.04759361, 43.49854, -7.637851
637530062059860660, -0.01171243, 43.18372, -8.120957
637530062059862460, -0.004833087, 43.40578, -7.830858
637530062059864310, -0.01414318, 43.18511, -8.023341
637530062059866580, -0.3199333, 43.38611, -7.545335
637530062059868770, -0.3243809, 43.16267, -7.93305
637530062059870780, -0.01900469, 43.18789, -7.828109
637530062059872670, 0.2324503, 43.38057, -8.606162
637530062059875380, 2.841651E-05, 43.403, -8.026091
637530062059878010, 0.3244377, 43.64334, -8.119131
637530062059880010, 0.1702437, 43.48444, -7.632226
637530062059881980, 0.002045304, 43.62784, -7.540759
637530062059883910, 0.2223143, 43.61235, -7.632751
637530062059885900, 0.187259, 43.47471, -8.315538
637530062059887940, 0.2130042, 43.39169, -7.825233
637530062059889950, 0.14936, 43.56469, -8.317762
637530062059891890, 0.397805, 43.46479, -8.017065
637530062059893820, 0.3005431, 43.43102, -7.725917
637530062059895620, -0.02143544, 43.18928, -7.730493
637530062059897420, -0.08751047, 43.36367, -8.125406
637530062059899710, 0.01646453, 43.09931, -7.728268
637530062059901730, -0.2796035, 43.29475, -7.640727
637530062059903550, -0.2532781, 43.50569, -8.131557
637530062059905480, -0.004833087, 43.40578, -7.830858
637530062059907440, -0.03560609, 42.9714, -7.727744
637530062059909400, -0.381313, 43.03753, -7.737294
637530062059913470, 0.05922505, 43.00656, -7.921275
637530062059916300, 0.2747979, 43.51404, -8.216222
637530062059918600, -0.5114452, 43.61115, -8.04179
637530062059920760, -0.340817, 43.46636, -8.230873
637530062059922820, 0.07096495, 43.22583, -7.826408
637530062059924880, -0.05447295, 43.27648, -7.927949
637530062059926950, 0.01419906, 43.62089, -8.02884
637530062059929030, 0.09226257, 42.91936, -7.723819
637530062059930900, -0.4522496, 43.2147, -7.936975
637530062059932760, -0.00928168, 43.18233, -8.218574
637530062059934930, 0.3739114, 43.25246, -7.623851
637530062059937110, 0.01444669, 42.87447, -8.213599
637530062059939230, 0.1161572, 43.13169, -8.117032
637530062059941170, 0.4829122, 43.5055, -7.820132
637530062059943020, 0.1157424, 43.35792, -7.534085
637530062059944980, 0.3054046, 43.42824, -7.921149
637530062059947770, -0.09010746, 42.84488, -7.629603
637530062059950100, 0.1112957, 43.13447, -7.9218
637530062059952100, -0.1847724, 43.32991, -7.834258
637530062059954420, -0.09480272, 43.36784, -7.832558
637530062059956690, -0.1541656, 43.2441, -7.539186
637530062059958670, -0.08751047, 43.36367, -8.125406
637530062059960520, 0.03063518, 43.3172, -7.731018
637530062059962510, 0.1657951, 43.26099, -8.01994
637530062059964600, -0.1065436, 43.14857, -7.927425
637530062059966990, 0.009337559, 43.62367, -7.833607
637530062059969550, 0.2413474, 43.82747, -7.830731
637530062059972940, -0.1493041, 43.24132, -7.734418
637530062059976360, -0.2771727, 43.29336, -7.738343
637530062059978560, -0.2178099, 43.4171, -8.031715
637530062059980430, -0.2907642, 43.36943, -8.716728
637530062059982260, 0.2697701, 42.99663, -7.622802
637530062059984060, -0.002402335, 43.4044, -7.928474
637530062059985880, -0.002402335, 43.4044, -7.928474
637530062059987750, -0.3481093, 43.47053, -7.938024
637530062059989660, 0.2624779, 43.0008, -7.329954
637530062059991610, 0.0948586, 43.43816, -8.219623
637530062059993420, 0.1347755, 43.57302, -7.732067
637530062059995260, 0.2415941, 43.08104, -8.015491
637530062059997290, 0.2012644, 43.17241, -7.9201
637530062059999350, -0.08063112, 43.58574, -7.835308
637530062060002040, -0.3622799, 43.25264, -7.935275
637530062060004700, 0.007320672, 43.39883, -8.318938
637530062060007200, 0.1964028, 43.17519, -7.724868
637530062060009260, -0.05447295, 43.27648, -7.927949
637530062060012740, 0.4756199, 43.50967, -7.527284
637530062060015860, 0.2557648, 43.29893, -8.01824
637530062060018020, -0.2319815, 43.19921, -8.028966
637530062060020580, -0.02143544, 43.18928, -7.730493
637530062060023480, 0.1823975, 43.47749, -8.120306
637530062060026590, 0.0899971, 43.44094, -8.02439
637530062060029170, 0.05209808, 43.53091, -8.026615
637530062060031230, -0.1847724, 43.32991, -7.834258
637530062060033150, 0.03306593, 43.31581, -7.828633
637530062060034900, -0.002402335, 43.4044, -7.928474
637530062060036640, -0.04046759, 42.97418, -7.532511
637530062060038390, -0.2461512, 42.98132, -8.026217
637530062060040120, 0.1798014, 42.95869, -7.624502
637530062060041910, -0.02369995, 43.71087, -8.031064
637530062060043710, 0.1870937, 42.95452, -7.91735
637530062060045850, 0.1609336, 43.26377, -7.824708
637530062060047660, 0.1682259, 43.2596, -8.117557
637530062060049520, -0.1114051, 43.15134, -7.732193
637530062060051480, 0.02618754, 43.09375, -8.118732
637530062060053530, 0.177536, 43.48027, -7.925074
637530062060055360, 0.2036951, 43.17102, -8.017715
637530062060057240, -0.009694591, 43.40857, -7.635626
637530062060059130, 0.002459168, 43.40162, -8.123707
637530062060060930, -0.2842978, 43.81772, -7.843682
637530062060062660, 0.03306593, 43.31581, -7.828633
637530062060064390, -0.161044, 43.02204, -7.829284
637530062060066140, -0.1352987, 42.93902, -7.338979
637530062060067890, -0.002402335, 43.4044, -7.928474
637530062060069620, 0.07096495, 43.22583, -7.826408
637530062060071360, 0.09201494, 43.66578, -7.539059
637530062060073100, -0.04516286, 43.49715, -7.735467
637530062060075240, 0.1254654, 43.35236, -7.924549
637530062060077100, -0.02143544, 43.18928, -7.730493
637530062060078880, 0.2460418, 43.30449, -7.627776
637530062060080770, -0.2984694, 43.59983, -7.840932
637530062060082730, 0.08756635, 43.44233, -7.926774
637530062060084750, -0.07576962, 43.58295, -8.03054
637530062060086670, -0.07576962, 43.58295, -8.03054
637530062060088470, -0.01414318, 43.18511, -8.023341
637530062060090250, -0.09237197, 43.36646, -7.930174
637530062060092080, 0.03306593, 43.31581, -7.828633
637530062060093920, 0.04966733, 43.53231, -7.928999
637530062060095840, -0.1774801, 43.32574, -8.127107
637530062060097780, -0.3788823, 43.03614, -7.834909
637530062060099860, 0.1420677, 43.56886, -8.024915
637530062060102100, -0.2510127, 42.9841, -7.830985
637530062060104050, -0.3335248, 43.46219, -8.523721
637530062060105840, -0.37159, 43.03197, -8.127758
637530062060107860, -0.3811468, 43.55772, -8.135481
637530062060109610, -0.3529708, 43.4733, -7.742792
637530062060624380, -0.2202406, 43.41849, -7.934099
637530062060627220, 0.2202965, 43.38752, -8.118081
637530062060726460, 0.4663118, 43.28901, -7.719767
637530062060889740, 0.1206039, 43.35514, -7.729317
637530062061089830, 0.3832205, 43.47313, -7.431368
637530062061290590, 0.03792743, 43.31303, -8.023866
637530062061491350, 0.01403378, 43.1007, -7.630652
637530062061692760, -0.1327017, 43.45782, -7.834783
637530062061898220, 0.3171455, 43.64751, -7.826282
637530062062094810, 0.425981, 43.38037, -7.624376
637530062062297930, 0.1585029, 43.26516, -7.727093
637530062062499650, -0.00928168, 43.18233, -8.218574
637530062062703740, 0.2695234, 43.74305, -7.438043
637530062062902270, -0.09723347, 43.36923, -7.734942
637530062063103420, -0.2013747, 43.1134, -7.733893
637530062063575820, 0.0567943, 43.00795, -7.823659
637530062063577600, 0.03549668, 43.31442, -7.92625
637530062063707200, -0.007263839, 43.40717, -7.733242
637530062063908990, 0.1585029, 43.26516, -7.727093
637530062064109310, 0.1210187, 43.12891, -8.312264
637530062064316290, 0.1278961, 43.35097, -8.022165
637530062064513820, 0.08513559, 43.44372, -7.829158
637530062064716190, -0.06361586, 43.57601, -8.51862
637530062064918900, -0.1468733, 43.23993, -7.832034
637530062065118830, -0.2774185, 44.03978, -7.553583
637530062065326470, 0.2085566, 43.16824, -8.212948
637530062065526740, 0.2675056, 43.51821, -7.923374
637530062066215910, 0.2504904, 43.52794, -7.240061
637530062066219570, -0.1327017, 43.45782, -7.834783
637530062066222180, -0.2415373, 43.72496, -8.03669
637530062066334180, 0.02132604, 43.09653, -7.9235
637530062066532710, 0.2936648, 43.20896, -8.016016
637530062066735800, 0.2130042, 43.39169, -7.825233
637530062066937560, 0.2320374, 43.60679, -8.023214
637530062067135050, 0.1896897, 43.47332, -8.413155
637530062067332850, -0.2962049, 43.07825, -7.540361
637530062067540020, -0.4405087, 43.43398, -7.842108
637530062067741080, -0.2796035, 43.29475, -7.640727
637530062067944230, 0.1088649, 43.13586, -7.824183
637530062068142220, -0.0378706, 43.49298, -8.028315
637530062068347100, -0.004833087, 43.40578, -7.830858
637530062068549030, -0.1138358, 43.15274, -7.634577
637530062068752000, -0.2226714, 43.41988, -7.836483
637530062068951940, -0.01900469, 43.18789, -7.828109
637530062069161170, -0.1089743, 43.14996, -7.829809
637530062069365540, 0.01646453, 43.09931, -7.728268
637530062069554250, 0.07096495, 43.22583, -7.826408
637530062069754970, -0.1657393, 43.54501, -8.03224
637530062069950770, 0.1609336, 43.26377, -7.824708
637530062070154690, -0.1517348, 43.24271, -7.636802
637530062070351970, 0.05209808, 43.53091, -8.026615
637530062070564180, -0.0520422, 43.27509, -8.025566
637530062070758600, -0.1517348, 43.24271, -7.636802
637530062070957440, -0.1920646, 43.33408, -7.54141
637530062071163010, -0.3413962, 43.17239, -7.249738
637530062071364120, -0.1493041, 43.24132, -7.734418
637530062071563910, -0.3363684, 43.6898, -7.843157
637530062071764360, -0.1896339, 43.33269, -7.639027
637530062071964430, 0.139637, 43.57025, -7.927299
637530062072166540, -0.2251021, 43.42127, -7.738867
637530062072369780, -0.2038055, 43.1148, -7.636277
637530062072572890, -0.01900469, 43.18789, -7.828109
637530062072769530, -0.07107435, 43.05998, -7.827584
637530062072973270, 0.05209808, 43.53091, -8.026615
637530062073173810, 0.3215931, 43.87096, -7.438567
637530062073374000, -0.004833087, 43.40578, -7.830858
637530062073575060, 0.2081427, 43.39447, -7.630001
637530062073777110, 0.2626441, 43.52099, -7.728142
637530062073978020, 0.08027409, 43.4465, -7.633926
637530062074181130, 0.02593991, 43.84017, -7.933973
637530062074381200, 0.4239641, 43.15553, -8.109707
637530062074583120, 0.2036951, 43.17102, -8.017715
637530062074780700, 0.2794932, 42.99107, -8.013267
637530062074982280, 0.1730874, 43.25682, -8.312789
637530062075183730, 0.06651731, 43.00239, -8.214124
637530062075385220, -0.1517348, 43.24271, -7.636802
637530062075586810, -0.07107435, 43.05998, -7.827584
637530062075790840, 0.05452883, 43.52953, -8.124231
637530062075991570, -0.08994122, 43.36506, -8.02779
637530062076195580, -0.009694591, 43.40857, -7.635626
637530062076397380, -0.2960387, 43.59844, -7.938549
637530062076598850, -0.2601575, 43.28363, -8.421656
637530062076800570, -0.2723112, 43.29058, -7.933575
637530062077001940, -0.01657394, 43.1865, -7.925725
637530062077203470, 0.3860651, 43.24551, -8.111932
637530062077404520, -0.1468733, 43.23993, -7.832034
637530062077605630, -0.06135134, 43.05442, -8.218049
637530062077808040, -0.0471807, 43.27231, -8.220798
637530062078008980, -0.07309219, 42.83514, -8.312915
637530062078209900, -0.1847724, 43.32991, -7.834258
637530062078407000, 0.09242785, 43.43955, -8.122006
637530062078608470, 0.1185879, 43.1303, -8.214648
637530062078813700, -0.1539984, 43.76429, -7.937373
637530062079014250, -0.3837438, 43.03892, -7.639678
637530062079214570, -0.09480272, 43.36784, -7.832558
637530062079427800, 0.1751052, 43.48166, -7.827457
637530062079625870, -0.05933446, 43.27926, -7.732718
637530062079827900, -0.1420118, 43.23715, -8.027266
637530062080027310, 0.08756635, 43.44233, -7.926774
637530062080227950, 0.00488992, 43.40023, -8.221323
637530062080427300, -0.0378706, 43.49298, -8.028315
637530062080629390, 0.1467639, 43.04589, -7.821959
637530062080830370, -0.0520422, 43.27509, -8.025566
637530062081030380, 0.1444985, 43.56747, -8.122531
637530062081230770, 0.05922505, 43.00656, -7.921275
637530062081430890, -0.16817, 43.54641, -7.934624
637530062081633210, 0.1682259, 43.2596, -8.117557
637530062081835320, -0.0378706, 43.49298, -8.028315
637530062082036090, 0.3029739, 43.42963, -7.823533
637530062082236420, 0.281511, 43.21591, -7.527935
637530062082437620, 0.3528604, 42.81251, -7.911201
637530062082639980, -0.0735051, 43.06137, -7.729968
637530062082840520, 0.1609336, 43.26377, -7.824708
637530062083042470, 0.291234, 43.21035, -7.918399
637530062083245810, -0.3811468, 43.55772, -8.135481
637530062083445260, 0.004476056, 43.62645, -7.638375
637530062083646980, -0.002402335, 43.4044, -7.928474
637530062083847730, -0.3456785, 43.46914, -8.035641
637530062084049480, 0.02861829, 43.09236, -8.216349
637530062084251600, -0.2461512, 42.98132, -8.026217
637530062084452360, -0.01171243, 43.18372, -8.120957
637530062084700970, -0.1847724, 43.32991, -7.834258
637530062084856450, 0.09226257, 42.91936, -7.723819
637530062085058620, -0.1965132, 43.11063, -7.929125
637530062085262510, -0.08994122, 43.36506, -8.02779
637530062085458990, 0.2888032, 43.21174, -7.820783
637530062085662930, -0.4143505, 43.12473, -7.93475
637530062085863280, 0.1181731, 43.35653, -7.631701
637530062086067380, 0.1088649, 43.13586, -7.824183
637530062086276050, 0.1157424, 43.35792, -7.534085
637530062086469580, -0.07107435, 43.05998, -7.827584
637530062086670720, -0.09723347, 43.36923, -7.734942
637530062086871800, 0.1560721, 43.26655, -7.629477
637530062087073380, -0.08994122, 43.36506, -8.02779
637530062087275100, 0.1088649, 43.13586, -7.824183
637530062087477150, -0.1468733, 43.23993, -7.832034
637530062087679250, -0.0145561, 43.41134, -7.440393
637530062087878240, 0.2484725, 43.3031, -7.725392
637530062088080280, -0.0686436, 43.05859, -7.9252
637530062088281980, 0.1112957, 43.13447, -7.9218
637530062088483640, 0.04966733, 43.53231, -7.928999
637530062088683520, 0.2723671, 43.51543, -8.118606
637530062088885650, 0.1206039, 43.35514, -7.729317
637530062089086070, 0.4261473, 43.90056, -8.022564
637530062089290630, 0.4357041, 43.37481, -8.01484
637530062089488070, -0.007263839, 43.40717, -7.733242
637530062089690380, -0.2771727, 43.29336, -7.738343
637530062089892460, -0.1114051, 43.15134, -7.732193
637530062090091640, 0.07582645, 43.22305, -8.021641
637530062090296350, -0.0520422, 43.27509, -8.025566
637530062090494500, -0.07333887, 43.58157, -8.128156
637530062090696290, -0.1750493, 43.32435, -8.224723
637530062090897650, 0.1088649, 43.13586, -7.824183
637530062091098620, -0.09925131, 43.1444, -8.220274
637530062091302490, 0.1420677, 43.56886, -8.024915
637530062091503950, 0.1254654, 43.35236, -7.924549
637530062091703200, 0.08513559, 43.44372, -7.829158
637530062091904560, 0.2723671, 43.51543, -8.118606
637530062092107310, 0.03063518, 43.3172, -7.731018
637530062092309740, -0.1750493, 43.32435, -8.224723
637530062092513500, -0.3150718, 43.38333, -7.740568
637530062092714090, 0.4095449, 43.68406, -7.922198
637530062092935440, -0.35054, 43.47192, -7.840408
637530062093132530, 0.1040034, 43.13864, -7.628952
637530062093322670, -0.04961145, 43.2737, -8.123182
637530062093529340, 0.1041687, 43.65883, -8.02714
637530062093726860, 0.02132604, 43.09653, -7.9235
637530062093924810, -0.113422, 42.92651, -8.217525
637530062094129130, -0.1657393, 43.54501, -8.03224
637530062094322210, 0.2649086, 42.9994, -7.42757
637530062094525700, -0.03074458, 42.96862, -7.922976
637530062094728690, 0.2888032, 43.21174, -7.820783
637530062094931010, 0.1278961, 43.35097, -8.022165
637530062095134150, 0.2606263, 43.29615, -8.213472
637530062095333840, 0.1234494, 43.12752, -8.409881
637530062095528580, -0.02831383, 42.96723, -8.020592
637530062095730480, -0.09480272, 43.36784, -7.832558
637530062095932000, 0.1065995, 43.65744, -8.124756
637530062096133710, 0.31941, 43.12593, -7.525711
637530062096335330, -0.04961145, 43.2737, -8.123182
637530062096552490, 0.01444669, 42.87447, -8.213599
637530062096738730, -0.2319815, 43.19921, -8.028966
637530062096940150, 0.4073618, 42.93903, -8.009341
637530062097141360, 0.05436355, 43.00933, -7.726043
637530062097344180, 0.3627497, 43.32714, -8.699853
637530062097546990, -0.1158527, 42.9279, -8.119908
637530062097749830, -0.08264896, 43.36089, -8.320639
637530062097947530, 0.004723683, 42.88003, -7.823134
637530062098148730, 0.3720598, 43.54781, -8.50737
637530062098350230, -0.04474995, 43.27092, -8.318414
637530062098551520, -0.05002436, 43.49993, -7.540235
637530062098753020, 0.0588112, 43.23278, -7.338328
637530062098954530, 0.2061259, 43.16963, -8.115332
637530062099155440, 0.2415941, 43.08104, -8.015491
637530062099357590, 0.0685342, 43.22722, -7.728793
637530062099560430, 0.1065995, 43.65744, -8.124756
637530062099760870, 0.08513559, 43.44372, -7.829158
637530062099961250, -0.03803684, 42.97279, -7.630127
637530062100163540, 0.1939721, 43.17658, -7.627252
637530062100364370, -0.09925131, 43.1444, -8.220274
637530062100565230, 0.05234571, 42.7845, -8.211374
637530062100767160, -0.1468733, 43.23993, -7.832034
637530062100968220, -0.3083586, 43.0852, -7.05228
637530062101170160, 0.1919552, 42.95174, -8.112583
637530062101371590, -0.1395811, 43.23576, -8.124882
637530062101573310, 0.1491947, 43.0445, -7.919575
637530062101774530, -0.563103, 43.257, -8.624213
637530062101984960, -0.340817, 43.46636, -8.230873
637530062102177760, -0.22712, 43.19644, -8.224198
637530062102378830, -0.2344122, 43.20061, -7.93135
637530062102579970, -0.5043201, 43.08679, -7.93645
637530062102783560, 0.1277308, 42.83078, -7.623978
637530062102983820, -0.3622799, 43.25264, -7.935275
637530062103186840, -0.3268117, 43.16405, -7.835434
637530062103393030, -0.01900469, 43.18789, -7.828109
637530062103591330, -0.02143544, 43.18928, -7.730493
637530062103794840, 0.1064342, 43.13725, -7.726568
637530062103993220, -0.4757303, 42.77615, -8.126709
637530062104192640, -0.6181835, 42.83652, -7.544937
637530062104393870, -0.02831383, 42.96723, -8.020592
637530062104597110, -0.5043201, 43.08679, -7.93645
637530062104806800, -0.4026097, 43.344, -7.839883
637530062104999190, -0.07820037, 43.58435, -7.932924
637530062105199690, -0.4240735, 43.13029, -7.544286
637530062105401950, -0.139994, 43.46199, -7.541935
637530062105603180, -0.198944, 43.11201, -7.831509
637530062105807190, -0.06621285, 43.0572, -8.022817
637530062106006150, -0.717297, 43.0981, -8.137308
637530062106208480, -0.161044, 43.02204, -7.829284
637530062106421670, -0.1089743, 43.14996, -7.829809
637530062106620520, -0.2155444, 42.89552, -7.731144
637530062106819340, 0.1467639, 43.04589, -7.821959
637530062107021040, -0.1255757, 42.93346, -7.729444
637530062107221220, -0.7572129, 42.96324, -8.624864
637530062107425340, -0.3195194, 43.15989, -8.128283
637530062107628040, -0.6745365, 43.00535, -8.330315
637530062107821370, 0.04303561, 42.56383, -8.403857
637530062108028670, -0.5588216, 42.96026, -7.83831
637530062108227920, -0.1041128, 43.14717, -8.025042
637530062108427530, -0.37159, 43.03197, -8.127758
637530062108628160, -0.6297581, 43.13743, -8.037992
637530062108827690, 0.1040034, 43.13864, -7.628952
637530062109031620, 0.1560721, 43.26655, -7.629477
637530062109236090, 0.1370409, 43.05145, -7.431495
637530062109435970, -0.03074458, 42.96862, -7.922976
637530062109632740, -0.2791896, 43.06852, -8.223674
637530062109831460, 0.01444669, 42.87447, -8.213599
637530062110034380, 0.2484725, 43.3031, -7.725392
637530062110233550, -0.04289834, 42.97557, -7.434895
637530062110440260, 0.04723658, 43.5337, -7.831383
637530062110636510, 0.2012644, 43.17241, -7.9201
637530062110838940, 0.08756635, 43.44233, -7.926774
637530062111040100, 0.08068796, 43.22028, -8.216873
637530062111243140, 0.2391634, 43.08244, -7.917875
637530062111442870, 0.06894806, 43.001, -8.31174
637530062111645710, -0.2129484, 43.41432, -8.226948
637530062111847360, -0.2489967, 43.20895, -7.345653
637530062112047900, 0.1798014, 42.95869, -7.624502
637530062112257050, -0.1493041, 43.24132, -7.734418
637530062112465640, -0.04030135, 43.49437, -7.930699
637530062112656600, 0.1112957, 43.13447, -7.9218
637530062112856680, 0.1560721, 43.26655, -7.629477
637530062113055550, -0.5306446, 42.87585, -7.445621
637530062113257850, -0.2864819, 43.07269, -7.930825
637530062113458110, -0.01900469, 43.18789, -7.828109
637530062113659190, -0.5164739, 43.09373, -7.44837
637530062113860220, -0.02588308, 42.96584, -8.118208
637530062114062890, -0.3904559, 43.33705, -8.327964
637530062114263660, -0.2013747, 43.1134, -7.733893
637530062114467560, -0.4854533, 42.7817, -7.736244
637530062114667440, -0.613322, 42.83374, -7.74017
637530062114871480, -0.03317533, 42.97001, -7.825359
637530062115071430, -0.3361208, 42.94339, -8.027917
637530062115275190, -0.229716, 42.67763, -7.728395
637530062115477350, -0.785968, 42.75369, -8.036418
637530062115674430, -0.3695722, 43.25681, -7.642427
637530062115875370, -0.2437204, 42.97993, -8.123833
637530062116078430, -0.4358134, 42.91101, -7.639153
637530062116277910, -0.4639904, 42.99542, -8.031842
637530062116479720, 0.007154435, 42.87864, -7.920751
637530062116680480, 0.1303269, 43.34958, -8.119781
637530062116882410, 0.1161572, 43.13169, -8.117032
637530062117084040, -0.03317533, 42.97001, -7.825359
637530062117286020, 0.06651731, 43.00239, -8.214124
637530062117488010, 0.1021509, 43.43399, -8.51247
637530062117688350, -0.007263839, 43.40717, -7.733242
637530062117890360, -0.01657394, 43.1865, -7.925725
637530062118096800, -0.01414318, 43.18511, -8.023341
637530062118298390, -0.1799109, 43.32713, -8.02949
637530062118499520, -0.05690371, 43.27787, -7.830333
637530062118701100, -0.1041128, 43.14717, -8.025042
